# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-21 12:05:42 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10254005 SALTON SEA NR WESTMORLAND CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 10254005
#            TS   parameter     statistic     Description
#          7209       62614     00003     Lake or reservoir water surface elevation above NGVD 1929, feet (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	DATE	WSE	7209_62614_00003_cd
USGS	10254005	1996-03-05	-227.00	A
USGS	10254005	1996-03-06	-227.00	A
USGS	10254005	1996-03-07	-227.00	A
USGS	10254005	1996-03-08	-227.00	A
USGS	10254005	1996-03-09	-227.00	A
USGS	10254005	1996-03-10	-227.00	A
USGS	10254005	1996-03-11	-227.00	A
USGS	10254005	1996-03-12	-227.00	A
USGS	10254005	1996-03-13	-227.00	A
USGS	10254005	1996-03-14	-227.00	A
USGS	10254005	1996-03-15	-226.90	A
USGS	10254005	1996-03-16	-226.90	A
USGS	10254005	1996-03-17	-226.90	A
USGS	10254005	1996-03-18	-226.90	A
USGS	10254005	1996-03-19	-226.90	A
USGS	10254005	1996-03-20	-226.90	A
USGS	10254005	1996-03-21	-226.90	A
USGS	10254005	1996-03-22	-226.80	A
USGS	10254005	1996-03-23	-226.80	A
USGS	10254005	1996-03-24	-226.80	A
USGS	10254005	1996-03-25	-226.80	A
USGS	10254005	1996-03-26	-226.80	A
USGS	10254005	1996-03-27	-226.80	A
USGS	10254005	1996-03-28	-226.80	A
USGS	10254005	1996-03-29	-226.80	A
USGS	10254005	1996-03-30	-226.80	A
USGS	10254005	1996-03-31	-226.80	A
USGS	10254005	1996-04-01	-226.80	A
USGS	10254005	1996-04-02	-226.80	A
USGS	10254005	1996-04-03	-226.80	A
USGS	10254005	1996-04-04	-226.80	A
USGS	10254005	1996-04-05	-226.80	A
USGS	10254005	1996-04-06	-226.80	A
USGS	10254005	1996-04-07	-226.80	A
USGS	10254005	1996-04-08	-226.80	A
USGS	10254005	1996-04-09	-226.80	A
USGS	10254005	1996-04-10	-226.80	A
USGS	10254005	1996-04-11	-226.80	A
USGS	10254005	1996-04-12	-226.80	A
USGS	10254005	1996-04-13	-226.80	A
USGS	10254005	1996-04-14	-226.80	A
USGS	10254005	1996-04-15	-226.80	A
USGS	10254005	1996-04-16	-226.80	A
USGS	10254005	1996-04-17	-226.80	A
USGS	10254005	1996-04-18	-226.80	A
USGS	10254005	1996-04-19	-226.80	A
USGS	10254005	1996-04-20	-226.80	A
USGS	10254005	1996-04-21	-226.80	A
USGS	10254005	1996-04-22	-226.80	A
USGS	10254005	1996-04-23	-226.80	A
USGS	10254005	1996-04-24	-226.80	A
USGS	10254005	1996-04-25	-226.80	A
USGS	10254005	1996-04-26	-226.80	A
USGS	10254005	1996-04-27	-226.70	A
USGS	10254005	1996-04-28	-226.70	A
USGS	10254005	1996-04-29	-226.70	A
USGS	10254005	1996-04-30	-226.70	A
USGS	10254005	1996-05-01	-226.70	A
USGS	10254005	1996-05-02	-226.70	A
USGS	10254005	1996-05-03	-226.70	A
USGS	10254005	1996-05-04	-226.70	A
USGS	10254005	1996-05-05	-226.70	A
USGS	10254005	1996-05-06	-226.70	A
USGS	10254005	1996-05-07	-226.70	A
USGS	10254005	1996-05-08	-226.70	A
USGS	10254005	1996-05-09	-226.70	A
USGS	10254005	1996-05-10	-226.70	A
USGS	10254005	1996-05-11	-226.70	A
USGS	10254005	1996-05-12	-226.70	A
USGS	10254005	1996-05-13	-226.70	A
USGS	10254005	1996-05-14	-226.70	A
USGS	10254005	1996-05-15	-226.70	A
USGS	10254005	1996-05-16	-226.70	A
USGS	10254005	1996-05-17	-226.70	A
USGS	10254005	1996-05-18	-226.70	A
USGS	10254005	1996-05-19	-226.80	A
USGS	10254005	1996-05-20	-226.80	A
USGS	10254005	1996-05-21	-226.80	A
USGS	10254005	1996-05-22	-226.80	A
USGS	10254005	1996-05-23	-226.80	A
USGS	10254005	1996-05-24	-226.80	A
USGS	10254005	1996-05-25	-226.90	A
USGS	10254005	1996-05-26	-226.90	A
USGS	10254005	1996-05-27	-226.90	A
USGS	10254005	1996-05-28	-226.90	A
USGS	10254005	1996-05-29	-226.90	A
USGS	10254005	1996-05-30	-226.90	A
USGS	10254005	1996-05-31	-226.90	A
USGS	10254005	1996-06-01	-226.90	A
USGS	10254005	1996-06-02	-226.90	A
USGS	10254005	1996-06-03	-226.90	A
USGS	10254005	1996-06-04	-226.90	A
USGS	10254005	1996-06-05	-226.90	A
USGS	10254005	1996-06-06	-226.90	A
USGS	10254005	1996-06-07	-226.90	A
USGS	10254005	1996-06-08	-226.90	A
USGS	10254005	1996-06-09	-226.90	A
USGS	10254005	1996-06-10	-226.90	A
USGS	10254005	1996-06-11	-226.90	A
USGS	10254005	1996-06-12	-226.90	A
USGS	10254005	1996-06-13	-226.90	A
USGS	10254005	1996-06-14	-226.90	A
USGS	10254005	1996-06-15	-226.90	A
USGS	10254005	1996-06-16	-226.90	A
USGS	10254005	1996-06-17	-226.90	A
USGS	10254005	1996-06-18	-226.90	A
USGS	10254005	1996-06-19	-227.00	A
USGS	10254005	1996-06-20	-227.00	A
USGS	10254005	1996-06-21	-227.00	A
USGS	10254005	1996-06-22	-227.00	A
USGS	10254005	1996-06-23	-227.00	A
USGS	10254005	1996-06-24	-227.00	A
USGS	10254005	1996-06-25	-227.00	A
USGS	10254005	1996-06-26	-227.10	A
USGS	10254005	1996-06-27	-227.10	A
USGS	10254005	1996-06-28	-227.10	A
USGS	10254005	1996-06-29	-227.10	A
USGS	10254005	1996-06-30	-227.10	A
USGS	10254005	1996-07-01	-227.10	A
USGS	10254005	1996-07-02	-227.10	A
USGS	10254005	1996-07-03	-227.10	A
USGS	10254005	1996-07-04	-227.10	A
USGS	10254005	1996-07-05	-227.10	A
USGS	10254005	1996-07-06	-227.10	A
USGS	10254005	1996-07-07	-227.10	A
USGS	10254005	1996-07-08	-227.10	A:e
USGS	10254005	1996-07-09	-227.10	A:e
USGS	10254005	1996-07-10	-227.10	A:e
USGS	10254005	1996-07-11	-227.10	A:e
USGS	10254005	1996-07-12	-227.10	A:e
USGS	10254005	1996-07-13	-227.10	A:e
USGS	10254005	1996-07-14	-227.10	A:e
USGS	10254005	1996-07-15	-227.10	A:e
USGS	10254005	1996-07-16	-227.10	A:e
USGS	10254005	1996-07-17	-227.20	A:e
USGS	10254005	1996-07-18	-227.20	A:e
USGS	10254005	1996-07-19	-227.20	A:e
USGS	10254005	1996-07-20	-227.20	A:e
USGS	10254005	1996-07-21	-227.20	A:e
USGS	10254005	1996-07-22	-227.20	A:e
USGS	10254005	1996-07-23	-227.20	A:e
USGS	10254005	1996-07-24	-227.20	A:e
USGS	10254005	1996-07-25	-227.20	A:e
USGS	10254005	1996-07-26	-227.20	A:e
USGS	10254005	1996-07-27	-227.20	A:e
USGS	10254005	1996-07-28	-227.20	A:e
USGS	10254005	1996-07-29	-227.20	A:e
USGS	10254005	1996-07-30	-227.20	A:e
USGS	10254005	1996-07-31	-227.20	A:e
USGS	10254005	1996-08-01	-227.20	A:e
USGS	10254005	1996-08-02	-227.20	A
USGS	10254005	1996-08-03	-227.20	A
USGS	10254005	1996-08-04	-227.30	A
USGS	10254005	1996-08-05	-227.30	A
USGS	10254005	1996-08-06	-227.30	A
USGS	10254005	1996-08-07	-227.30	A:e
USGS	10254005	1996-08-08	-227.30	A:e
USGS	10254005	1996-08-09	-227.30	A:e
USGS	10254005	1996-08-10	-227.30	A:e
USGS	10254005	1996-08-11	-227.30	A:e
USGS	10254005	1996-08-12	-227.30	A:e
USGS	10254005	1996-08-13	-227.30	A:e
USGS	10254005	1996-08-14	-227.30	A:e
USGS	10254005	1996-08-15	-227.30	A:e
USGS	10254005	1996-08-16	-227.30	A:e
USGS	10254005	1996-08-17	-227.30	A:e
USGS	10254005	1996-08-18	-227.40	A:e
USGS	10254005	1996-08-19	-227.40	A:e
USGS	10254005	1996-08-20	-227.40	A:e
USGS	10254005	1996-08-21	-227.40	A:e
USGS	10254005	1996-08-22	-227.40	A:e
USGS	10254005	1996-08-23	-227.40	A:e
USGS	10254005	1996-08-24	-227.40	A:e
USGS	10254005	1996-08-25	-227.40	A:e
USGS	10254005	1996-08-26	-227.40	A:e
USGS	10254005	1996-08-27	-227.40	A:e
USGS	10254005	1996-08-28	-227.40	A:e
USGS	10254005	1996-08-29	-227.40	A:e
USGS	10254005	1996-08-30	-227.40	A:e
USGS	10254005	1996-08-31	-227.50	A:e
USGS	10254005	1996-09-01	-227.50	A:e
USGS	10254005	1996-09-02	-227.50	A:e
USGS	10254005	1996-09-03	-227.50	A
USGS	10254005	1996-09-04	-227.50	A
USGS	10254005	1996-09-05	-227.50	A
USGS	10254005	1996-09-06	-227.50	A
USGS	10254005	1996-09-07	-227.50	A
USGS	10254005	1996-09-08	-227.50	A
USGS	10254005	1996-09-09	-227.50	A
USGS	10254005	1996-09-10	-227.50	A
USGS	10254005	1996-09-11	-227.50	A
USGS	10254005	1996-09-12	-227.50	A
USGS	10254005	1996-09-13	-227.60	A
USGS	10254005	1996-09-14	-227.60	A
USGS	10254005	1996-09-15	-227.60	A
USGS	10254005	1996-09-16	-227.60	A
USGS	10254005	1996-09-17	-227.70	A
USGS	10254005	1996-09-18	-227.70	A
USGS	10254005	1996-09-19	-227.70	A
USGS	10254005	1996-09-20	-227.70	A
USGS	10254005	1996-09-21	-227.70	A
USGS	10254005	1996-09-22	-227.70	A
USGS	10254005	1996-09-23	-227.70	A
USGS	10254005	1996-09-24	-227.70	A
USGS	10254005	1996-09-25	-227.70	A
USGS	10254005	1996-09-26	-227.70	A
USGS	10254005	1996-09-27	-227.70	A
USGS	10254005	1996-09-28	-227.80	A
USGS	10254005	1996-09-29	-227.80	A
USGS	10254005	1996-09-30	-227.80	A
USGS	10254005	1996-10-01	-227.80	A
USGS	10254005	1996-10-02	-227.80	A
USGS	10254005	1996-10-03	-227.80	A
USGS	10254005	1996-10-04	-227.80	A
USGS	10254005	1996-10-05	-227.80	A
USGS	10254005	1996-10-06	-227.80	A
USGS	10254005	1996-10-07	-227.80	A
USGS	10254005	1996-10-08	-227.80	A
USGS	10254005	1996-10-09	-227.80	A
USGS	10254005	1996-10-10	-227.80	A
USGS	10254005	1996-10-11	-227.80	A
USGS	10254005	1996-10-12	-227.80	A
USGS	10254005	1996-10-13	-227.80	A
USGS	10254005	1996-10-14	-227.80	A
USGS	10254005	1996-10-15	-227.80	A
USGS	10254005	1996-10-16	-227.80	A
USGS	10254005	1996-10-17	-227.80	A
USGS	10254005	1996-10-18	-227.80	A
USGS	10254005	1996-10-19	-227.80	A
USGS	10254005	1996-10-20	-227.90	A
USGS	10254005	1996-10-21	-227.90	A
USGS	10254005	1996-10-22	-227.90	A
USGS	10254005	1996-10-23	-227.90	A
USGS	10254005	1996-10-24	-227.90	A
USGS	10254005	1996-10-25	-227.90	A
USGS	10254005	1996-10-26	-227.90	A
USGS	10254005	1996-10-27	-227.90	A
USGS	10254005	1996-10-28	-228.00	A
USGS	10254005	1996-10-29	-228.00	A
USGS	10254005	1996-10-30	-228.00	A
USGS	10254005	1996-10-31	-228.10	A
USGS	10254005	1996-11-01	-228.10	A
USGS	10254005	1996-11-02	-228.10	A
USGS	10254005	1996-11-03	-228.10	A
USGS	10254005	1996-11-04	-228.10	A
USGS	10254005	1996-11-05	-228.10	A
USGS	10254005	1996-11-06	-228.10	A
USGS	10254005	1996-11-07	-228.10	A
USGS	10254005	1996-11-08	-228.10	A
USGS	10254005	1996-11-09	-228.10	A
USGS	10254005	1996-11-10	-228.10	A
USGS	10254005	1996-11-11	-228.10	A
USGS	10254005	1996-11-12	-228.10	A
USGS	10254005	1996-11-13	-228.10	A
USGS	10254005	1996-11-14	-228.10	A
USGS	10254005	1996-11-15	-228.10	A
USGS	10254005	1996-11-16	-228.10	A
USGS	10254005	1996-11-17	-228.10	A
USGS	10254005	1996-11-18	-228.10	A
USGS	10254005	1996-11-19	-228.10	A
USGS	10254005	1996-11-20	-228.10	A
USGS	10254005	1996-11-21	-228.10	A
USGS	10254005	1996-11-22	-228.10	A
USGS	10254005	1996-11-23	-228.10	A
USGS	10254005	1996-11-24	-228.10	A
USGS	10254005	1996-11-25	-228.10	A
USGS	10254005	1996-11-26	-228.10	A
USGS	10254005	1996-11-27	-228.00	A
USGS	10254005	1996-11-28	-228.00	A
USGS	10254005	1996-11-29	-228.00	A
USGS	10254005	1996-11-30	-228.00	A
USGS	10254005	1996-12-01	-228.10	A
USGS	10254005	1996-12-02	-228.10	A
USGS	10254005	1996-12-03	-228.10	A
USGS	10254005	1996-12-04	-228.10	A
USGS	10254005	1996-12-05	-228.10	A
USGS	10254005	1996-12-06	-228.10	A
USGS	10254005	1996-12-07	-228.10	A
USGS	10254005	1996-12-08	-228.10	A
USGS	10254005	1996-12-09	-228.10	A
USGS	10254005	1996-12-10	-228.10	A
USGS	10254005	1996-12-11	-228.10	A
USGS	10254005	1996-12-12	-228.10	A
USGS	10254005	1996-12-13	-228.10	A
USGS	10254005	1996-12-14	-228.00	A
USGS	10254005	1996-12-15	-228.00	A
USGS	10254005	1996-12-16	-228.00	A
USGS	10254005	1996-12-17	-228.00	A
USGS	10254005	1996-12-18	-228.00	A
USGS	10254005	1996-12-19	-228.00	A
USGS	10254005	1996-12-20	-228.00	A
USGS	10254005	1996-12-21	-228.00	A
USGS	10254005	1996-12-22	-228.10	A
USGS	10254005	1996-12-23	-228.10	A
USGS	10254005	1996-12-24	-228.10	A
USGS	10254005	1996-12-25	-228.10	A
USGS	10254005	1996-12-26	-228.10	A
USGS	10254005	1996-12-27	-228.00	A
USGS	10254005	1996-12-28	-228.00	A
USGS	10254005	1996-12-29	-228.00	A
USGS	10254005	1996-12-30	-228.00	A
USGS	10254005	1996-12-31	-228.00	A
USGS	10254005	1997-01-01	-228.00	A
USGS	10254005	1997-01-02	-228.00	A
USGS	10254005	1997-01-03	-228.00	A
USGS	10254005	1997-01-04	-228.00	A
USGS	10254005	1997-01-05	-228.00	A
USGS	10254005	1997-01-06	-228.00	A
USGS	10254005	1997-01-07	-228.00	A
USGS	10254005	1997-01-08	-228.00	A
USGS	10254005	1997-01-09	-228.00	A
USGS	10254005	1997-01-10	-228.00	A
USGS	10254005	1997-01-11	-228.00	A
USGS	10254005	1997-01-12	-228.00	A
USGS	10254005	1997-01-13	-228.00	A
USGS	10254005	1997-01-14	-228.00	A
USGS	10254005	1997-01-15	-228.00	A
USGS	10254005	1997-01-16	-228.00	A
USGS	10254005	1997-01-17	-228.00	A
USGS	10254005	1997-01-18	-228.00	A
USGS	10254005	1997-01-19	-228.00	A
USGS	10254005	1997-01-20	-228.00	A
USGS	10254005	1997-01-21	-228.00	A
USGS	10254005	1997-01-22	-228.00	A
USGS	10254005	1997-01-23	-227.90	A
USGS	10254005	1997-01-24	-227.90	A
USGS	10254005	1997-01-25	-227.90	A
USGS	10254005	1997-01-26	-227.90	A
USGS	10254005	1997-01-27	-227.90	A
USGS	10254005	1997-01-28	-227.90	A
USGS	10254005	1997-01-29	-227.90	A
USGS	10254005	1997-01-30	-227.80	A
USGS	10254005	1997-01-31	-227.80	A
USGS	10254005	1997-02-01	-227.80	A
USGS	10254005	1997-02-02	-227.80	A
USGS	10254005	1997-02-03	-227.80	A
USGS	10254005	1997-02-04	-227.80	A
USGS	10254005	1997-02-05	-227.80	A
USGS	10254005	1997-02-06	-227.70	A
USGS	10254005	1997-02-07	-227.70	A
USGS	10254005	1997-02-08	-227.70	A
USGS	10254005	1997-02-09	-227.70	A
USGS	10254005	1997-02-10	-227.70	A
USGS	10254005	1997-02-11	-227.70	A
USGS	10254005	1997-02-12	-227.70	A
USGS	10254005	1997-02-13	-227.70	A
USGS	10254005	1997-02-14	-227.70	A
USGS	10254005	1997-02-15	-227.70	A
USGS	10254005	1997-02-16	-227.70	A
USGS	10254005	1997-02-17	-227.70	A
USGS	10254005	1997-02-18	-227.70	A
USGS	10254005	1997-02-19	-227.70	A
USGS	10254005	1997-02-20	-227.70	A
USGS	10254005	1997-02-21	-227.70	A
USGS	10254005	1997-02-22	-227.70	A
USGS	10254005	1997-02-23	-227.70	A
USGS	10254005	1997-02-24	-227.70	A
USGS	10254005	1997-02-25	-227.70	A
USGS	10254005	1997-02-26	-227.60	A
USGS	10254005	1997-02-27	-227.60	A
USGS	10254005	1997-02-28	-227.60	A
USGS	10254005	1997-03-01	-227.60	A
USGS	10254005	1997-03-02	-227.60	A
USGS	10254005	1997-03-03	-227.60	A
USGS	10254005	1997-03-04	-227.60	A
USGS	10254005	1997-03-05	-227.60	A
USGS	10254005	1997-03-06	-227.60	A
USGS	10254005	1997-03-07	-227.60	A
USGS	10254005	1997-03-08	-227.60	A
USGS	10254005	1997-03-09	-227.50	A
USGS	10254005	1997-03-10	-227.50	A
USGS	10254005	1997-03-11	-227.50	A
USGS	10254005	1997-03-12	-227.50	A
USGS	10254005	1997-03-13	-227.50	A
USGS	10254005	1997-03-14	-227.50	A
USGS	10254005	1997-03-15	-227.50	A
USGS	10254005	1997-03-16	-227.50	A
USGS	10254005	1997-03-17	-227.40	A
USGS	10254005	1997-03-18	-227.40	A
USGS	10254005	1997-03-19	-227.40	A
USGS	10254005	1997-03-20	-227.40	A
USGS	10254005	1997-03-21	-227.40	A
USGS	10254005	1997-03-22	-227.40	A
USGS	10254005	1997-03-23	-227.40	A
USGS	10254005	1997-03-24	-227.40	A
USGS	10254005	1997-03-25	-227.40	A
USGS	10254005	1997-03-26	-227.40	A
USGS	10254005	1997-03-27	-227.40	A
USGS	10254005	1997-03-28	-227.40	A
USGS	10254005	1997-03-29	-227.40	A
USGS	10254005	1997-03-30	-227.40	A
USGS	10254005	1997-03-31	-227.40	A
USGS	10254005	1997-04-01	-227.40	A
USGS	10254005	1997-04-02	-227.40	A
USGS	10254005	1997-04-03	-227.40	A
USGS	10254005	1997-04-04	-227.40	A
USGS	10254005	1997-04-05	-227.40	A
USGS	10254005	1997-04-06	-227.40	A
USGS	10254005	1997-04-07	-227.40	A
USGS	10254005	1997-04-08	-227.40	A
USGS	10254005	1997-04-09	-227.40	A
USGS	10254005	1997-04-10	-227.30	A
USGS	10254005	1997-04-11	-227.30	A
USGS	10254005	1997-04-12	-227.30	A
USGS	10254005	1997-04-13	-227.30	A
USGS	10254005	1997-04-14	-227.30	A
USGS	10254005	1997-04-15	-227.30	A
USGS	10254005	1997-04-16	-227.30	A
USGS	10254005	1997-04-17	-227.30	A
USGS	10254005	1997-04-18	-227.30	A
USGS	10254005	1997-04-19	-227.30	A
USGS	10254005	1997-04-20	-227.20	A
USGS	10254005	1997-04-21	-227.20	A
USGS	10254005	1997-04-22	-227.20	A
USGS	10254005	1997-04-23	-227.20	A
USGS	10254005	1997-04-24	-227.20	A
USGS	10254005	1997-04-25	-227.20	A
USGS	10254005	1997-04-26	-227.20	A
USGS	10254005	1997-04-27	-227.20	A
USGS	10254005	1997-04-28	-227.20	A
USGS	10254005	1997-04-29	-227.20	A
USGS	10254005	1997-04-30	-227.20	A
USGS	10254005	1997-05-01	-227.20	A
USGS	10254005	1997-05-02	-227.20	A
USGS	10254005	1997-05-03	-227.20	A
USGS	10254005	1997-05-04	-227.20	A
USGS	10254005	1997-05-05	-227.20	A
USGS	10254005	1997-05-06	-227.20	A
USGS	10254005	1997-05-07	-227.20	A
USGS	10254005	1997-05-08	-227.20	A
USGS	10254005	1997-05-09	-227.20	A
USGS	10254005	1997-05-10	-227.20	A
USGS	10254005	1997-05-11	-227.20	A
USGS	10254005	1997-05-12	-227.20	A
USGS	10254005	1997-05-13	-227.20	A
USGS	10254005	1997-05-14	-227.20	A
USGS	10254005	1997-05-15	-227.20	A
USGS	10254005	1997-05-16	-227.20	A
USGS	10254005	1997-05-17	-227.10	A
USGS	10254005	1997-05-18	-227.10	A
USGS	10254005	1997-05-19	-227.10	A
USGS	10254005	1997-05-20	-227.10	A
USGS	10254005	1997-05-21	-227.20	A
USGS	10254005	1997-05-22	-227.20	A
USGS	10254005	1997-05-23	-227.20	A
USGS	10254005	1997-05-24	-227.20	A
USGS	10254005	1997-05-25	-227.20	A
USGS	10254005	1997-05-26	-227.20	A
USGS	10254005	1997-05-27	-227.20	A
USGS	10254005	1997-05-28	-227.20	A
USGS	10254005	1997-05-29	-227.20	A
USGS	10254005	1997-05-30	-227.20	A
USGS	10254005	1997-05-31	-227.20	A
USGS	10254005	1997-06-01	-227.20	A
USGS	10254005	1997-06-02	-227.20	A
USGS	10254005	1997-06-03	-227.20	A
USGS	10254005	1997-06-04	-227.20	A
USGS	10254005	1997-06-05	-227.30	A
USGS	10254005	1997-06-06	-227.30	A
USGS	10254005	1997-06-07	-227.30	A
USGS	10254005	1997-06-08	-227.30	A
USGS	10254005	1997-06-09	-227.30	A
USGS	10254005	1997-06-10	-227.30	A
USGS	10254005	1997-06-11	-227.30	A
USGS	10254005	1997-06-12	-227.30	A
USGS	10254005	1997-06-13	-227.30	A
USGS	10254005	1997-06-14	-227.40	A
USGS	10254005	1997-06-15	-227.40	A
USGS	10254005	1997-06-16	-227.40	A
USGS	10254005	1997-06-17	-227.40	A
USGS	10254005	1997-06-18	-227.40	A
USGS	10254005	1997-06-19	-227.40	A
USGS	10254005	1997-06-20	-227.40	A
USGS	10254005	1997-06-21	-227.40	A
USGS	10254005	1997-06-22	-227.40	A
USGS	10254005	1997-06-23	-227.40	A
USGS	10254005	1997-06-24	-227.40	A
USGS	10254005	1997-06-25	-227.40	A
USGS	10254005	1997-06-26	-227.50	A
USGS	10254005	1997-06-27	-227.50	A
USGS	10254005	1997-06-28	-227.50	A
USGS	10254005	1997-06-29	-227.50	A
USGS	10254005	1997-06-30	-227.50	A
USGS	10254005	1997-07-01	-227.50	A
USGS	10254005	1997-07-02	-227.50	A
USGS	10254005	1997-07-03	-227.50	A
USGS	10254005	1997-07-04	-227.50	A
USGS	10254005	1997-07-05	-227.60	A
USGS	10254005	1997-07-06	-227.60	A
USGS	10254005	1997-07-07	-227.60	A
USGS	10254005	1997-07-08	-227.60	A
USGS	10254005	1997-07-09	-227.60	A
USGS	10254005	1997-07-10	-227.60	A
USGS	10254005	1997-07-11	-227.60	A
USGS	10254005	1997-07-12	-227.60	A
USGS	10254005	1997-07-13	-227.60	A
USGS	10254005	1997-07-14	-227.60	A
USGS	10254005	1997-07-15	-227.60	A
USGS	10254005	1997-07-16	-227.60	A
USGS	10254005	1997-07-17	-227.60	A
USGS	10254005	1997-07-18	-227.60	A
USGS	10254005	1997-07-19	-227.60	A
USGS	10254005	1997-07-20	-227.60	A
USGS	10254005	1997-07-21	-227.60	A
USGS	10254005	1997-07-22	-227.60	A
USGS	10254005	1997-07-23	-227.60	A
USGS	10254005	1997-07-24	-227.60	A
USGS	10254005	1997-07-25	-227.60	A
USGS	10254005	1997-07-26	-227.60	A
USGS	10254005	1997-07-27	-227.60	A
USGS	10254005	1997-07-28	-227.60	A
USGS	10254005	1997-07-29	-227.60	A
USGS	10254005	1997-07-30	-227.60	A
USGS	10254005	1997-07-31	-227.60	A
USGS	10254005	1997-08-01	-227.60	A
USGS	10254005	1997-08-02	-227.60	A
USGS	10254005	1997-08-03	-227.60	A
USGS	10254005	1997-08-04	-227.70	A
USGS	10254005	1997-08-05	-227.70	A
USGS	10254005	1997-08-06	-227.70	A
USGS	10254005	1997-08-07	-227.70	A
USGS	10254005	1997-08-08	-227.70	A
USGS	10254005	1997-08-09	-227.70	A
USGS	10254005	1997-08-10	-227.70	A
USGS	10254005	1997-08-11	-227.70	A
USGS	10254005	1997-08-12	-227.70	A
USGS	10254005	1997-08-13	-227.70	A
USGS	10254005	1997-08-14	-227.70	A
USGS	10254005	1997-08-15	-227.70	A
USGS	10254005	1997-08-16	-227.70	A
USGS	10254005	1997-08-17	-227.70	A
USGS	10254005	1997-08-18	-227.70	A
USGS	10254005	1997-08-19	-227.80	A
USGS	10254005	1997-08-20	-227.80	A
USGS	10254005	1997-08-21	-227.80	A
USGS	10254005	1997-08-22	-227.80	A
USGS	10254005	1997-08-23	-227.80	A
USGS	10254005	1997-08-24	-227.80	A
USGS	10254005	1997-08-25	-227.80	A
USGS	10254005	1997-08-26	-227.80	A
USGS	10254005	1997-08-27	-227.80	A
USGS	10254005	1997-08-28	-227.80	A
USGS	10254005	1997-08-29	-227.80	A
USGS	10254005	1997-08-30	-227.80	A
USGS	10254005	1997-08-31	-227.80	A
USGS	10254005	1997-09-01	-227.80	A
USGS	10254005	1997-09-02	-227.80	A
USGS	10254005	1997-09-03	-227.80	A
USGS	10254005	1997-09-04	-227.80	A
USGS	10254005	1997-09-05	-227.80	A
USGS	10254005	1997-09-06	-227.80	A
USGS	10254005	1997-09-07	-227.90	A
USGS	10254005	1997-09-08	-227.90	A
USGS	10254005	1997-09-09	-227.90	A
USGS	10254005	1997-09-10	-227.90	A
USGS	10254005	1997-09-11	-227.90	A
USGS	10254005	1997-09-12	-227.90	A
USGS	10254005	1997-09-13	-227.90	A
USGS	10254005	1997-09-14	-227.90	A
USGS	10254005	1997-09-15	-227.90	A
USGS	10254005	1997-09-16	-227.90	A
USGS	10254005	1997-09-17	-227.90	A
USGS	10254005	1997-09-18	-227.90	A
USGS	10254005	1997-09-19	-227.90	A
USGS	10254005	1997-09-20	-227.90	A
USGS	10254005	1997-09-21	-228.00	A
USGS	10254005	1997-09-22	-228.00	A
USGS	10254005	1997-09-23	-228.00	A
USGS	10254005	1997-09-24	-228.00	A
USGS	10254005	1997-09-25	-228.00	A
USGS	10254005	1997-09-26	-228.00	A
USGS	10254005	1997-09-27	-227.90	A
USGS	10254005	1997-09-28	-227.90	A
USGS	10254005	1997-09-29	-227.90	A
USGS	10254005	1997-09-30	-227.90	A
USGS	10254005	1997-10-01	-227.90	A
USGS	10254005	1997-10-02	-227.90	A
USGS	10254005	1997-10-03	-227.90	A
USGS	10254005	1997-10-04	-227.90	A
USGS	10254005	1997-10-05	-227.90	A
USGS	10254005	1997-10-06	-227.90	A
USGS	10254005	1997-10-07	-227.90	A
USGS	10254005	1997-10-08	-227.90	A
USGS	10254005	1997-10-09	-227.90	A
USGS	10254005	1997-10-10	-228.00	A
USGS	10254005	1997-10-11	-228.00	A
USGS	10254005	1997-10-12	-228.00	A
USGS	10254005	1997-10-13	-228.00	A
USGS	10254005	1997-10-14	-228.00	A
USGS	10254005	1997-10-15	-228.00	A
USGS	10254005	1997-10-16	-228.00	A
USGS	10254005	1997-10-17	-228.00	A
USGS	10254005	1997-10-18	-228.00	A
USGS	10254005	1997-10-19	-228.00	A
USGS	10254005	1997-10-20	-228.00	A
USGS	10254005	1997-10-21	-228.10	A
USGS	10254005	1997-10-22	-228.10	A
USGS	10254005	1997-10-23	-228.10	A
USGS	10254005	1997-10-24	-228.10	A
USGS	10254005	1997-10-25	-228.10	A
USGS	10254005	1997-10-26	-228.10	A
USGS	10254005	1997-10-27	-228.10	A
USGS	10254005	1997-10-28	-228.10	A
USGS	10254005	1997-10-29	-228.10	A
USGS	10254005	1997-10-30	-228.10	A
USGS	10254005	1997-10-31	-228.10	A
USGS	10254005	1997-11-01	-228.10	A
